url,No&Typeengines,NO ENGINES,AircraftType&reg,Year_of_Manufacture,Yr Manuf,AgeAircraft,AGE AIRCRAFT BAND,Date & Time,Time,TIME BAND,Date,SEASON,DAY OF WK,Year,Location,TYPE OF FLIGHT,NoCrew&Passengers,No of passengers,Injuries,INJURY CLASS,Aircraft Damage,DAMAGE CLASSIFICATION,PIC LICENCE,pic age,PIC AGE BAND,Total hrs,TOTAL HRS,Type Hrs,TYPE HRS,90 day Hrs,90 DAY HRS,28 day Hrs,28 DAY HRS
https://assets.digital.cabinet-office.gov.uk/media/5422fd02ed915d137100090b/dft_avsafety_pdf_501184.pdf,1 continental c90-12f piston engine,1,": aeronca champion 7fc, g-aras",1960,1960,38,4,4 may 1998 at 1230,1230,1200-1459,04/05/1998,Spring,Mon,1998,": headcorn airfield (lashenden), kent",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: substantial damage to airframe,2,private pilot licence,57,51-60,97,1,7,1,8,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f9c4ed915d137400076d/dft_avsafety_pdf_502458.pdf,1 continental a65-8 piston engine,1,": piper pa-17 vagabond, g-alij",1949,1949,49,5,4 may 1998 at 1112,1112,0900-1159,04/05/1998,Spring,Mon,1998,": brimpton airfield, berkshire",private,: crew - 1 - passengers -1,1,: crew - none - passengers - none,4,: collapsed main landing gear and broken propeller,3,private pilot licence,39,31-40,147,2,23,2,24,4,20,5
https://assets.digital.cabinet-office.gov.uk/media/5422f2e0ed915d137400042d/dft_avsafety_pdf_501201.pdf,1 jabiru aircraft pty 2200a piston engine,1,": jabiru sk, g-bxao",1997,1997,1,1,3 may 1998 at 1350,1350,1200-1459,03/05/1998,Spring,Sun,1998,": nr ledicot, hereford & worcester",private,: crew - 1 - passengers - 1,1,: crew - minor - passengers - minor,3,: beyond economic repair,2,private pilot licence,60,51-60,633,4,9,1,21,4,16,5
https://assets.digital.cabinet-office.gov.uk/media/5488451ced915d4c0d000296/Piper_501620_03-99.pdf,1 lycoming o-320-e2a piston engine,1,": piper pa-28-140, g-axtd",1969,1969,29,3,29 april 1998 at 1550,1550,1500-1759,29/04/1998,Spring,Wed,1998,": harbledown wood, dunkirk, canterbury, kent",private,: crew - 1 - passengers - 2,2,: crew - 1 (serious) - passengers - 2 (minor),2,: aircraft destroyed,1,private pilot licence,58,51-60,2453,5,400,5,18,3,6,3
https://assets.digital.cabinet-office.gov.uk/media/5422f5d740f0b6134200053d/dft_avsafety_pdf_500372.pdf,1 continental io-520-fca piston engine,1,": cessna 206, ph-kff",1965,1965,33,4,26 april 1998 at 1330,1330,1200-1459,26/04/1998,Spring,Sun,1998,": kent international airport, manston",private,: crew - 1 - passengers - 3,3,: crew - none - passengers - none,4,": nosewheel collapse, fuel leakage and right wingtip",3,private pilot licence,35,31-40,479,3,1,1,36,4,10,4
https://assets.digital.cabinet-office.gov.uk/media/5422f0c8e5274a1314000321/dft_avsafety_pdf_501391.pdf,1 lycoming o-360-a4a piston engine,1,": piper pa-28-180, g-avno",1967,1967,31,4,17 april 1998 at 1555,1555,1500-1759,17/04/1998,Spring,Fri,1998,": southend airport, essex",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: nosewheel. burst tyre,3,private pilot licence,67,61-70,64,1,3,1,3,1,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422fbd3ed915d1371000877/dft_avsafety_pdf_501390.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-bnom",1987,1987,11,2,13 april 1998 at 1132,1132,0900-1159,13/04/1998,Spring,Mon,1998,": gamston airport, nottinghamshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": propeller, engine shock loaded, nosewheel collapsed, 
crushed firewall, starboard wing dented and dislodged",3,private pilot licence,38,31-40,85,1,83,3,20,4,3,2
https://assets.digital.cabinet-office.gov.uk/media/5423018940f0b61342000a1b/dft_avsafety_pdf_501380.pdf,1 continental o-200-a piston engine,1,": cessna 150b, g-arzx",1962,1962,36,4,6 april 1998 at 1315,1315,1200-1459,06/04/1998,Spring,Mon,1998,: kent international airport,private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": engine shock loaded, propeller and nosewheel damaged",3,private pilot licence,37,31-40,175,2,55,3,11,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f452e5274a13140004c7/dft_avsafety_pdf_500384.pdf,2 lycoming io-320-b1a piston engines,2,": piper pa-30, g-bawn",1969,1969,29,3,31 march 1998 at 1402,1402,1200-1459,31/03/1998,Spring,Tue,1998,": near kexby, lincolnshire",private,: crew - 1 - passengers - 1,1,: crew - minor - passengers - minor,3,: damaged beyond economic repair,2,private pilot licence,65,61-70,1679,4,555,5,23,4,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422fe49ed915d137100099b/dft_avsafety_pdf_501384.pdf,1 alvis leonides 126/01 piston engine,1,": p56 provost t1, g-btdh",1954,1954,44,5,28 march 1998 at 1805,1805,1800-2359,28/03/1998,Spring,Sat,1998,": near lasham aerodrome, hampshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: damage substantial and beyond repair,2,private pilot licence,40,31-40,636,4,24,2,14,3,9,3
https://assets.digital.cabinet-office.gov.uk/media/5422fbeaed915d1371000881/dft_avsafety_pdf_501394.pdf,1 lycoming o-235-l2c piston engine,1,": piper pa-38-112, g-bgbw",1978,1978,20,3,23 march 1998 at 1455,1455,1200-1459,23/03/1998,Spring,Mon,1998,": nottingham airport, nottinghamshire",training/instruction,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,: broken windscreen,3,airline transport pilot licence,31,31-40,850,4,611,5,127,5,14,4
https://assets.digital.cabinet-office.gov.uk/media/5422f137e5274a1317000365/dft_avsafety_pdf_501765.pdf,1 revmaster r2100d piston engine,1,": quickie q2, g-bvyt",1983,1983,15,2,14 march 1998 at 1430,1430,1200-1459,14/03/1998,Spring,Sat,1998,": dunkeswell aerodrome, devon",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": propeller and spinner, wheel spats abraded and engine 
shock loaded",3,private pilot licence,47,41-50,448,3,8,1,10,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f257e5274a13170003ff/dft_avsafety_pdf_500386.pdf,1 lycoming o-235-l2c piston engine,1,": piper pa-38-112, g-bsou",1981,1981,17,2,5 march 1998 at 1040,1040,0900-1159,05/03/1998,Spring,Thu,1998,": cumbernauld airport, glasgow",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: damage to other aircraft,3,private pilot licence,38,31-40,227,2,155,4,5,2,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422f059ed915d1374000307/dft_avsafety_pdf_501748.pdf,1 hewland ae75 piston engine,1,": arv1, g-stwo",1985,1985,13,2,1 march 1998 at 1330,1330,1200-1459,01/03/1998,Spring,Sun,1998,": plymouth city airport, devon",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: noseleg and left main gear damaged,3,private pilot licence,58,51-60,159,2,44,2,3,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/54230035e5274a1314000a09/dft_avsafety_pdf_501762.pdf,1 lycoming o-320-e2a piston engine,1,": piper pa-28-140, g-ayjp",1970,1970,28,3,23 february 1998 at 1423,1423,1200-1459,23/02/1998,Winter,Mon,1998,": raf brize norton, oxon",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to right wing tip, nosewheel and propeller tips",3,student,26,21-30,23,1,23,2,23,4,23,5
https://assets.digital.cabinet-office.gov.uk/media/5422ff1d40f0b61346000a75/dft_avsafety_pdf_500136.pdf,2 lycoming io-360-c1e6 piston engine,2,": piper pa-34-200, g-azot",1971,1971,27,3,13 february 1998 at 1312,1312,1200-1459,13/02/1998,Winter,Fri,1998,": peterborough (sibson) airport, cambridgeshire",training/instruction,: crew - 2 - passengers - 1,1,: crew - none - passengers - none,4,": left main landing gear, left propeller, both wings and 
stabilator all damaged in heavy landing",3,airline transport pilot licence,46,41-50,5449,5,27,2,77,5,24,5
https://assets.digital.cabinet-office.gov.uk/media/5422f1b8ed915d137100038b/dft_avsafety_pdf_501759.pdf,1 lycoming o-320-e2d piston engine,1,": cessna f172l, g-azjv",1972,1972,26,3,13 february 1998 at 1445,1445,1200-1459,13/02/1998,Winter,Fri,1998,": near cardiff airport, wales",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: none,4,private pilot licence,55,51-60,1194,4,847,5,10,3,6,3
https://assets.digital.cabinet-office.gov.uk/media/5422fe0a40f0b61346000a01/dft_avsafety_pdf_500134.pdf,1 continental tsio-360-eb piston engine,1,": piper pa-28r-201t, g-bspn",1977,1977,21,3,8 february 1998 at 1358,1358,1200-1459,08/02/1998,Winter,Sun,1998,": teesside international airport, county durham",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": damage to engine oil cooler, possible damage to engine.",3,private pilot licence,41,41-50,514,3,350,5,9,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f768e5274a13170006a1/dft_avsafety_pdf_501761.pdf,1 lycoming o-540-b4b5 piston engine,1,": morane saulnier rallye 235e, g-bgmt",1978,1978,20,3,7 february 1998 at 1700,1700,1500-1759,07/02/1998,Winter,Sat,1998,": tatenhill airfield, leicestershire",private,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to nose cowlings, nose landing gear, propeller 
and engine",3,private pilot licence,40,31-40,307,3,47,2,8,2,5,3
https://assets.digital.cabinet-office.gov.uk/media/5423040a40f0b61342000b49/dft_avsafety_pdf_501766.pdf,1 rolls-royce o-240-a piston engine,1,": reims cessna fra150l, g-beoy",1972,1972,26,3,6 february 1998 at 1615,1615,1500-1759,06/02/1998,Winter,Fri,1998,": crowfield airfield, suffolk",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": damage to nose landing gear, engine, propeller and 
cowling",3,private pilot licence,40,31-40,125,2,124,4,2,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422f94940f0b613460007a7/dft_avsafety_pdf_500127.pdf,1 rotax 912 piston engine,1,": europa, g-bwon",1997,1997,1,1,6 february 1998 at 1530,1530,1500-1759,06/02/1998,Winter,Fri,1998,": white waltham airfield, berkshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: crack in one propeller blade and small crack in cowling,3,private pilot licence,65,61-70,423,3,15,2,7,2,7,3
https://assets.digital.cabinet-office.gov.uk/media/5422fe18e5274a1317000991/dft_avsafety_pdf_501386.pdf,1 continental c90-8f piston engine,1,": piper l18c, g-aypr",1959,1959,39,4,1 february 1998 at 1455,1455,1200-1459,01/02/1998,Winter,Sun,1998,: leicester airport,training/instruction,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: damage to fuselage and right wing,3,private pilot licence,40,31-40,300,3,3,1,6,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f32ded915d137400044b/dft_avsafety_pdf_501590.pdf,1 lycoming o-360-a2a piston engine,1,": jodel d140b, g-arow",1961,1961,37,4,1 february 1998 at 1242,1242,1200-1459,01/02/1998,Winter,Sun,1998,": redhill aerodrome, surrey",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": rear fuselage baggage hatch torn off and damaged, upper 
fuselage skin split behind cockpit",3,airline transport pilot licence,54,51-60,13085,5,53,3,106,5,32,5
https://assets.digital.cabinet-office.gov.uk/media/5422f1b540f0b6134200034d/dft_avsafety_pdf_501392.pdf,1 lycoming io-360-c1c piston engine,1,": piper pa-28r-200, g-bojh",1972,1972,26,3,31 january 1998 at 1250,1250,1200-1459,31/01/1998,Winter,Sat,1998,": perth (scone) airport, scotland",private,: crew - 1 - passengers - 3,3,: crew - none - passengers - none,4,": damage to propeller, engine cowl and mounts, nose landing 
gear",3,private pilot licence,47,41-50,480,3,38,2,48,4,18,5
https://assets.digital.cabinet-office.gov.uk/media/5422f197ed915d1371000383/dft_avsafety_pdf_501764.pdf,2 continental tsio-360-kb piston engine,2,": piper pa-34-220t, g-hmjb",1981,1981,17,2,31 january 1998 at 1740,1740,1500-1759,31/01/1998,Winter,Sat,1998,": lincoln (wickenby) airport, licolnshire",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": substantial to nose landing gear, both propellers, 
underside of forward fuselage and left wing",2,private pilot licence,56,51-60,711,4,317,5,42,4,24,5
https://assets.digital.cabinet-office.gov.uk/media/54230346ed915d1371000c31/dft_avsafety_pdf_500131.pdf,1 lycoming o-320-a2b piston engine,1,": piper pa-18-150, g-bhgc",1969,1969,29,3,25 january 1998 at 1500,1500,1500-1759,25/01/1998,Winter,Sun,1998,": keevil airfield, wiltshire",private,: crew - 1-passengers - none,0,: crew - none -passengers - n/a,4,": damage to propeller; engine shock loaded. other minor 
damage",3,private pilot licence,38,31-40,218,2,25,2,5,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422fe74ed915d13710009a9/dft_avsafety_pdf_500135.pdf,2 teledyne continental tsio 360 piston engines,2,": piper pa-34 seneca, n32625",1974,1974,24,3,19 january 1998 at 1115,1115,0900-1159,19/01/1998,Winter,Mon,1998,": guernsey airport, channel islands",private,: crew - 1 - passengers - 2,2,: crew - none - passengers - none,4,": 
nose and left main landing gear, left propeller, left 
wing and lower forward fuselage damaged. aircraft 
assessed as being beyond economical repair",2,airline transport pilot licence,47,41-50,1454,4,680,5,35,4,8,3
https://assets.digital.cabinet-office.gov.uk/media/5422f64ce5274a13140005ab/dft_avsafety_pdf_501577.pdf,1 de havilland gipsy major 10 mk 1 piston engine,1,": auster 6a, g-arhm",1946,1946,52,5,17 january 1998 at 1315,1315,1200-1459,17/01/1998,Winter,Sat,1998,": finmere aerodrome, buckinghamshire",private,: crew - 1 - passengers - 2,2,: crew - none - passengers - none,4,": 
nicks in propeller blades, pitot assembly bent back with 
fractured tube, landing gear bungees overstretched, left 
rear lift strut bowed",3,private pilot licence,70,61-70,473,3,319,5,4,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422f668e5274a13140005b9/dft_avsafety_pdf_501183.pdf,1 lycoming o-360-a4a piston engine,1,": acrosport 2, g-bkcv",1990,1990,8,1,17 january 1998 at 1630,1630,1500-1759,17/01/1998,Winter,Sat,1998,": baxterley airfield, warwicks",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": damage to undercarriage struts, fuselage skin and propeller",3,private pilot licence,39,31-40,212,2,60,3,7,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f88eed915d13710006e3/dft_avsafety_pdf_500133.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-foxa",1988,1988,10,2,17 january 1998 at 1600,1600,1500-1759,17/01/1998,Winter,Sat,1998,: leicester airport,private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": damage to leading edge of left wing 600 mm in from the 
wing tip",3,private pilot licence,43,41-50,67,1,4,1,18,3,5,3
https://assets.digital.cabinet-office.gov.uk/media/5422ef4040f0b61342000231/dft_avsafety_pdf_500129.pdf,1 rectimo 4ar-1200 piston engine,1,": fournier rf3, g-bnht",1965,1965,33,4,11 january 1998 at 1400,1400,1200-1459,11/01/1998,Winter,Sun,1998,": peterborough (sibson) airport, cambridgeshire",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: minor damage to propeller tips,3,private pilot licence,21,21-30,91,1,14,2,10,3,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422fa8440f0b61342000713/dft_avsafety_pdf_501383.pdf,1 lycoming io-360-a1a piston engine,1,":  mooney m20e, g-asub",1964,1964,34,4,10 january 1998 at 1535,1535,1500-1759,10/01/1998,Winter,Sat,1998,": north coates airfield, lincolnshire",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: damage to propeller and lower fuselage,3,private pilot licence,38,31-40,151,2,24,2,2,1,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f580e5274a1314000545/dft_avsafety_pdf_501750.pdf,1 de havilland gipsy major 10 mk 1.1 piston engine,1,": beagle a.61 series 2, g-aydx",1968,1968,30,4,10 january 1998 at 1555,1555,1500-1759,10/01/1998,Winter,Sat,1998,": aston down airfield, gloucestershire",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": substantial to fin, rudder, propeller, front cowling and left 
wing",2,private pilot licence,52,51-60,155,2,116,4,3,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422fe95e5274a1314000957/dft_avsafety_pdf_501190.pdf,1 rotax 582 piston engine,1,": avid aerobat, g-budh",1992,1992,6,1,2 january 1998 at 1430,1430,1200-1459,02/01/1998,Winter,Fri,1998,": ingoe farm strip, northumberland",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: aircraft destroyed,1,private pilot licence,36,31-40,200,2,96,3,16,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422fcaa40f0b613420007ed/dft_avsafety_pdf_500850.pdf,1 lycoming o-320-e2a piston engine,1,": piper pa-28-140 cherokee, g-atpn",1966,1966,32,4,1 january 1998 at 1030,1030,0900-1159,01/01/1998,Winter,Thu,1998,": southend airport, essex",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to propeller; engine shock loaded; collision 
damage to papi",3,student,41,41-50,75,1,24,2,7,2,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422f15740f0b61342000325/dft_avsafety_pdf_500128.pdf,1 rotax 912-ul piston engine,1,": europa, g-bwyd",1997,1997,0,1,30 december 1997 at 1350,1350,1200-1459,30/12/1997,Winter,Tue,1997,": kemble airfield, gloucestershire",training/instruction,: crew -2 - passengers - none,0,: crew - none - passengers - n/a,4,": 
minor damage to exhaust tail pipe, distortion of landing 
gear operating lever with elongation of attachment bolt 
holes, one propeller blade sheared off at hub",3,airline transport pilot licence,70,61-70,12267,5,73,3,63,5,24,5
https://assets.digital.cabinet-office.gov.uk/media/5422efb4ed915d13740002bb/dft_avsafety_pdf_500858.pdf,1 lycoming o-235-l2c piston engine,1,": reims cessna f152, g-bhzh",1980,1980,17,2,28 december 1997 at 1055,1055,0900-1159,28/12/1997,Winter,Sun,1997,": guernsey airport, channel islands",training/instruction,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": collapsed nose landing gear, damage to propeller, engine 
and fuselage skin",3,student,39,31-40,45,1,16,2,20,4,9,3
https://assets.digital.cabinet-office.gov.uk/media/5422fd15ed915d13740008b9/dft_avsafety_pdf_500845.pdf,1 continental c90-14f piston engine,1,": jodel d117, g-awwi",1957,1957,40,5,28 december 1997 at 1400,1400,1200-1459,28/12/1997,Winter,Sun,1997,": rhigos airfield, methyr tydfil, wales",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to propeller, spinner and engine area. damage to 
base of rudder",3,private pilot licence,37,31-40,124,2,44,2,3,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/5422f05bed915d13710002df/dft_avsafety_pdf_500837.pdf,1 continental motors corp c85-12 piston engine,1,": cessna 120, g-buko",1947,1947,50,5,28 december 1997 at 1330,1330,1200-1459,28/12/1997,Winter,Sun,1997,": manor farm, west of salisbury, wiltshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": propeller bent; right-hand landing gear torn off; fuselage in 
cabin area distorted; right-hand wing tip damaged",3,private pilot licence,30,21-30,274,2,210,4,10,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/542302e9e5274a1314000b53/dft_avsafety_pdf_501598.pdf,1 lycoming o-235-l2c piston engine,1,": reims cessna fa152, g-bfzu",1979,1979,18,2,28 december 1997 at 1520,1520,1500-1759,28/12/1997,Winter,Sun,1997,": shoreham airport, west sussex",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to nose gear strut; propeller tips bent and engine 
shockloaded",3,private pilot licence,63,61-70,84,1,84,3,3,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422fd36e5274a13140008b7/dft_avsafety_pdf_500849.pdf,1 continental a65-8f piston engine,1,": piper j3c-65 cub, g-kirk",1944,1944,53,5,26 december 1997 at 1115,1115,0900-1159,26/12/1997,Winter,Fri,1997,": brent knoll, somerset",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": left-hand landing gear, right-hand wing strut, 
propeller, fuselage fabric and cabin windows",3,private pilot licence,52,51-60,6000,5,1000,5,26,4,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422f9aae5274a13170007a5/dft_avsafety_pdf_500883.pdf,1 lycoming o-235-l2c piston engine,1,": cessna 152, g-bngd",1979,1979,18,2,21 december 1997 at 1637,1637,1500-1759,21/12/1997,Winter,Sun,1997,": near ben john, gatehouse of fleet, galloway",private,: crew - 1 - passengers - none,0,: crew - 1 (fatal) - passengers - n/a,1,: aircraft destroyed,1,airline transport pilot licence,44,41-50,1222,4,773,5,26,4,5,3
https://assets.digital.cabinet-office.gov.uk/media/5422f1a740f0b613460003d1/dft_avsafety_pdf_500867.pdf,1 lycoming o-320-e2a piston engine,1,": victa airtourer 100, g-atjc",1965,1965,32,4,16 december 1997 at 1230,1230,1200-1459,16/12/1997,Winter,Tue,1997,": south of crewe, cheshire",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: one propeller blade slightly bent,3,private pilot licence,57,51-60,525,3,114,4,33,4,18,5
https://assets.digital.cabinet-office.gov.uk/media/5422fb37e5274a1317000857/dft_avsafety_pdf_501586.pdf,1 subaru ea 81 piston engine,1,": europa aviation europa, g-bwnl",1997,1997,0,1,14 december 1997 at 1330,1330,1200-1459,14/12/1997,Winter,Sun,1997,": fishburn airfield, county durham",private,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,: extensive,2,private pilot licence,65,61-70,452,3,12,2,9,2,4,2
https://assets.digital.cabinet-office.gov.uk/media/5422fccbe5274a1314000887/dft_avsafety_pdf_501387.pdf,1 lycoming o-320-a2b piston engine,1,": piper l21b (modified) super cub, g-baft",1957,1957,40,5,13 december 1997 at 1600,1600,1500-1759,13/12/1997,Winter,Sat,1997,": sackville lodge farm, bedfordshire",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,": damage to nose area, landing gear, wings, left wing struts, 
tail-fin and fuselage",3,private pilot licence,44,41-50,325,3,105,4,2,1,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422ef1de5274a131400024f/dft_avsafety_pdf_501758.pdf,1 continental o-200-a piston engine,1,": cessna f150h, g-avvx",1967,1967,30,4,12 december 1997 1130,1130,0900-1159,12/12/1997,Winter,Fri,1997,": franklins field, near wells, somerset",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,": impact damage to both wings, tailplane and rudder",3,private pilot licence,50,41-50,157,2,37,2,2,1,0,1
https://assets.digital.cabinet-office.gov.uk/media/54230299ed915d1371000bcb/dft_avsafety_pdf_501579.pdf,1 lycoming io-360-a1b6 piston engine,1,": beech b24r, g-bbsc",1973,1973,24,3,4 december 1997 at 1710,1710,1500-1759,04/12/1997,Winter,Thu,1997,": newtownards airport, county down",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: propeller damaged and engine shock loaded,3,private pilot licence,61,61-70,746,4,566,5,2,1,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422fd2340f0b6134200081f/dft_avsafety_pdf_500838.pdf,1 o-470-k continental engine,1,": cessna c-180, n2937a",1953,1953,44,5,30 november 1997 at 1200,1200,1200-1459,30/11/1997,Autumn,Sun,1997,": strathaven, lanarkshire, scotland",private,: crew - 1 - passengers - 1,1,: crew - none - passengers - none,4,: engine cowling and empennage,3,private pilot licence,37,31-40,648,4,35,2,8,2,8,3
https://assets.digital.cabinet-office.gov.uk/media/5422fb75ed915d137100083f/dft_avsafety_pdf_500840.pdf,1 rotax 582 piston engine,1,": denney kitfox, g-foxc",1991,1991,6,1,30 november 1997 at 1215,1215,1200-1459,30/11/1997,Autumn,Sun,1997,": drumaind farm, bunnybank, scotland",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: wing ribs and propeller damaged,3,private pilot licence,37,31-40,303,3,28,2,13,3,2,2
https://assets.digital.cabinet-office.gov.uk/media/5422eb6de5274a131400008b/dft_avsafety_pdf_500866.pdf,1 lycoming o-235-n2a piston engine,1,": slinsgby t67b firefly, g-blpi",1984,1984,13,2,29 november 1997 at 1200,1200,1200-1459,29/11/1997,Autumn,Sat,1997,": raf laarbruch, germany",training/instruction,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,": hairline crack in the weld of the right hand main gear stub 
axle. some bending of lower telescopic strut",3,private pilot licence,60,51-60,6800,5,150,4,35,4,10,4
https://assets.digital.cabinet-office.gov.uk/media/54230259ed915d1374000b1d/dft_avsafety_pdf_500846.pdf,1 continental o-200-a piston engine,1,": jodel dr105a, g-axls",1959,1959,38,4,29 november 1997 at 1200,1200,1200-1459,29/11/1997,Autumn,Sat,1997,": white waltham airfield, berkshire",private,: crew - 2 - passengers - none,0,: crew - none - passengers - n/a,4,": major damage to right-hand main landing gear strut, minor 
damage to left strut and both wheel fairings",3,private pilot licence,50,41-50,138,2,5,1,8,2,3,2
https://assets.digital.cabinet-office.gov.uk/media/5422eacc40f0b6134200002f/dft_avsafety_pdf_500833.pdf,1 lycoming o-320-e2c piston engine,1,": beech 19a, g-awtv",1969,1969,28,3,29 november 1997 at 1630,1630,1500-1759,29/11/1997,Autumn,Sat,1997,": south-east of clandon, surrey",private,: crew - 1 - passengers - 3,3,: crew - none - passengers - none,4,: none,4,airline transport pilot licence,40,31-40,1716,4,3,1,35,4,7,3
https://assets.digital.cabinet-office.gov.uk/media/5422f06540f0b613420002b7/dft_avsafety_pdf_501768.pdf,1 lycoming o-360-a1ad piston engine,1,": socata tb10 tobago, g-boit",1988,1988,9,1,28 november 1997 at 1255,1255,1200-1459,28/11/1997,Autumn,Fri,1997,": compton abbas airfield near shaftesbury, dorset",training/instruction,: crew - 2 - passengers - 1,1,: crew - none - passengers - none,4,": nose leg collapsed causing damage to engine mount and 
firewall",3,airline transport pilot licence,36,31-40,6765,5,12,2,75,5,35,5
https://assets.digital.cabinet-office.gov.uk/media/5422eaeee5274a1314000041/dft_avsafety_pdf_501019.pdf,1 volkswagen 1834 piston engine,1,": aerosport scamp, g-boow",1988,1988,9,1,26 november 1997 at 1205,1205,1200-1459,26/11/1997,Autumn,Wed,1997,": earls colne airfield, essex",private,: crew - 1 - passengers - none,0,: crew - none - passengers - n/a,4,: nosewheel detached,3,airline transport pilot licence,56,51-60,3595,5,15,2,69,5,5,3
https://assets.digital.cabinet-office.gov.uk/media/5422f9b040f0b613460007db/dft_avsafety_pdf_500852.pdf,1 lycoming o-320-d3g piston engine,1,": piper pa-28-161, g-bjby",1981,1981,16,2,23 november 1997 at 1145,1145,0900-1159,23/11/1997,Autumn,Sun,1997,": old sarum airfield, wiltshire",private,: crew - 1 - passengers - 2,2,: crew - minor - passengers - minor,3,": crushing to engine bay, landing gear destroyed, damage to 
both wings and tail area",3,private pilot licence,54,51-60,1126,4,1,1,6,2,1,1
https://assets.digital.cabinet-office.gov.uk/media/5422ef16e5274a1317000261/dft_avsafety_pdf_500836.pdf,1 rolls-royce continental o-220-a piston engine,1,": cea robin dr220a, g-bkov",1967,1967,30,4,22 november 1997 at 1415,1415,1200-1459,22/11/1997,Autumn,Sat,1997,": hucknall airfield, nottinghamshire",private,: crew - 1 - passengers - 1,1,: crew - minor - passengers - minor,3,: substantial and beyond economic repair,2,private pilot licence,60,51-60,606,4,246,4,11,3,4,2
